Series Name,Series Code,Country Name,Country Code,1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Italy,ITA,1.26678480191715,1.83021223388438,1.81061516197623,1.6257275993546,3.78695514323979,1.95137155605238,0.253942998968455,0.138626890776507,1.42359415817907,0.817848973650598,1.79063968081796,1.48707298036786,-0.962012840579291,-5.2809372082931,1.71329583916922,0.707333347034435,-2.98090576823772,-1.84106545088248,-0.00454754236383792,0.778304350716581,1.29346273155907,1.66785904106857,0.925810941012742,0.410278293983012,-8.93859250023444
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Jamaica,JAM,-0.113731206115531,-1.14045987235463,-2.33455354337816,1.04767387073792,0.87870354796236,1.34492956396697,1.99729094407155,3.66631759279021,1.32372509977827,0.893797935945003,2.89912534958872,1.43195403665118,-0.811736703280815,-4.3453018579464,-1.45714720947502,1.73037626746921,-0.613636039869121,0.5176860128024,0.689822357374339,0.92148712538031,1.37522306445538,0.997123062335191,1.88992368121086,0.892291653822227,-10
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Japan,JPN,3.13387099280445,0.981228732132223,-1.27033049463975,-0.333929957747415,2.76464755143648,0.386103426145752,0.0419624993125609,1.53512549928013,2.1861156944216,1.80390087227372,1.37235012762038,1.48396941163492,-1.22428900072828,-5.69323635882266,4.09791791930137,0.0238095237748297,1.37475099920874,2.0051001767726,0.296205514142628,1.56062669674904,0.753826745903538,1.67533175166503,0.558851275379695,0.270304645083556,-4.58550828070608
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Jordan,JOR,2.087020214551,3.30847591179784,3.01217214808204,3.38953074688284,4.24571234401554,5.26995737686408,5.7838081127195,4.1616669990858,8.56721479760265,8.14659489141781,8.09297494433761,8.17617035060361,7.23231896420855,5.02371007272669,2.31483422063046,2.73717988632104,2.42935800100238,2.60994737548631,3.38407809933472,2.49652879315188,1.9941808493012,2.08711455126291,1.93409170141707,1.95546635784412,-1.55138446553204
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kazakhstan,KAZ,0.500000002073506,1.69999999949513,-1.89999999942479,2.69999999784199,9.80000000214156,13.4999999984358,9.79999999960842,9.30000000033759,9.60000000136854,9.69999999922682,10.7,8.89999999999405,3.30000000021091,1.19999999942873,7.30000000016202,7.40000000068393,4.79999999999275,5.99999999925561,4.20000000063038,1.19999999976802,1.09999999990164,4.10000000033854,4.09999999987123,4.50000000008481,-2.5
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kenya,KEN,4.14683926716724,0.474901920484072,3.29021372309339,2.30538859591869,0.599695391613636,3.77990649628987,0.54685952999445,2.93247554619272,5.10429977568947,5.90666608168007,6.47249429862471,6.85072977063147,0.232282745665842,3.30693981534766,8.05847360290906,5.1211061197056,4.56867961444982,3.7978483925754,5.02011100232484,4.96772112759767,4.21351706814744,3.81550642712519,5.62910144021626,4.98113262830462,-0.316182728955951
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kiribati,KIR,1.69491525423729,1.66666666666666,6.55737704918033,-1.53846153846153,6.25,-1.47058823529412,3.78746268656715,2.00632463588045,-1.62936020385506,4.95163162646716,-0.0492953226795265,2.03494726487787,-2.09143675813912,0.802809912335988,-0.923899278495327,1.59432181063602,4.7136454020818,4.21485108661747,-0.697737742623588,10.4048637576282,5.13771924490207,0.889757537282748,3.77595428627548,3.92644543807539,-1.94755664673815
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Korea, Rep.",KOR,7.89070332600667,6.17055242658977,-5.12944816520964,11.4669424267425,9.06083332508534,4.85239957151281,7.72514267547173,3.14729119373409,5.19739136324382,4.30854271411236,5.26432659466724,5.79954841503216,3.01298487281167,0.792698989518186,6.80482491783671,3.68566778212526,2.40253099246186,3.16470863647184,3.2024537945736,2.80910326824133,2.94688171508626,3.15963574012777,2.90740377377135,2.24397786011012,-0.852031428863825
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,5.03488382939953,4.93992404687876,6.31988622270076,1.71219517419465,5.34090817463415,3.34880431106879,5.91627044351361,5.57175650727449,4.8256904268714,3.40663100837845,4.7568306194579,-5.34027530229791
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kuwait,KWT,0.605127158807079,2.47332525804084,3.66205472795443,-1.78900912450079,4.69458187079211,0.213332576499354,3.01428315192251,17.3260204175143,10.2402980586354,10.6090449840228,7.51477300024021,5.99157551059315,2.47975694278544,-7.07605643073411,-2.37026412020438,9.6284069747757,6.62581830014173,1.14930043706521,0.500876982158658,0.593019617221231,2.92586822591576,-4.71210620851997,1.24612940824558,0.427463940207701,-8.6852616529353
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kyrgyz Republic,KGZ,7.08450240802902,9.91525389387287,2.12183526382017,3.65578939041502,5.44333663314045,5.32162142208634,-0.0173246019510174,7.03029320087873,7.02681241544167,-0.175515412534793,3.10289874533464,8.54287476445191,8.40161605989968,2.8862945753759,-0.471566601130149,5.95627430862646,-0.0881502010106345,10.9154694543144,4.02403862576861,3.87582544821402,4.33585591715968,4.73993722539466,3.75791012480484,4.60062566646762,-8.61655103130452
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lao PDR,LAO,6.92832372518181,6.87209127312506,3.96760809130524,7.30637607304419,5.79878232615873,5.75141288219024,5.91874368177427,6.06700230375843,6.35769548012803,7.10756836906148,8.61926620873047,7.59682880050465,7.82490276260827,7.50177491260473,8.52690551722873,8.03865268080929,8.02609843404085,8.02630022637751,7.61196344074379,7.27006584339864,7.02283625501138,6.8925308726989,6.24796000755872,5.4577350924848,0.503031829708618
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Late-demographic dividend,LTE,5.07225414698893,5.51432543455618,2.78508537765016,4.63170886552442,6.98414503840938,5.19218477197344,5.99599251417577,6.81905500283059,8.20208004871321,7.7562360378807,9.30236156056398,10.2367084168151,6.9304525880959,3.7026940566444,8.06400270543428,7.16273279179373,5.84985010273425,5.66428864306712,5.1959864218214,4.67061143154987,4.44364530487384,5.29775617608965,5.39618337810452,4.71323128985352,0.154468773079387
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Latin America & Caribbean,LCN,4.06128723502242,5.29190717926569,2.65057619019436,0.637361987933076,3.57566556978526,0.489755920092065,0.522687632141981,2.5213790017206,5.61030186958611,4.00841805026262,5.07179834154432,5.27486093062028,3.71776741400237,-2.01043651806889,6.42694205094693,4.44519633644174,2.50614940726813,2.87580792777979,1.36547680004639,0.54453634533516,-0.152699274075417,1.87589603981948,1.62537578828896,0.797500501372951,-6.7224272862194
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Latin America & Caribbean (excluding high income),LAC,3.97679015509902,5.16348520254095,2.47167302149138,0.497399302438666,3.550758473695,0.208420062007548,0.440170112905534,2.51426146929133,5.45019665747132,4.09728101513312,5.20244524354445,5.50997300935072,3.89384430926245,-2.05003031011276,6.71022961884972,4.54864063419168,2.45119228953359,2.91130165010264,1.3953603259115,0.475019487765408,-0.232559819354321,2.05316995098153,1.65484388954332,0.787154649957955,-6.78442876037039
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Latin America & Caribbean (IDA & IBRD),TLA,4.06449204879007,5.3332929190931,2.62266274772375,0.386249286863617,3.54568352573456,0.269060269456929,0.491740196077643,2.60547600130792,5.53355918341853,4.10875242504076,5.1789579346575,5.45674851752366,3.89968286937881,-2.04590171033998,6.7340167288136,4.62888768228045,2.58102394379283,2.98307186553146,1.42879506515069,0.501629067733191,-0.151234154795617,1.9844393592619,1.72945510415121,0.800405257379694,-6.65871939280008
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Latvia,LVA,2.58802430890732,8.83691071786454,6.33593191525512,2.75618006718301,5.675735171772,6.32826995100619,7.08708568217563,8.42249425746398,8.28197208676569,10.7152282938009,11.9652039553464,9.94300212093442,-3.24279994207319,-14.2482833832782,-4.47094188506063,2.56442296804448,7.03731718549273,2.01074481501611,1.90009624274194,3.88502727728979,2.36760954261752,3.31308888984125,3.9894803874928,2.48432635462976,-3.61856599172043
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Least developed countries: UN classification,LDC,5.74823516231271,4.70453828069046,3.95791643671855,3.95936417232367,4.13715292345576,5.15551084255694,5.14329019883633,4.91361145265049,6.51950444465686,7.66250590486671,7.03459241966419,7.5160771698495,6.63430495478512,4.16210427594943,6.22242147466521,3.32333905269158,3.22310705040817,5.71652672431313,5.58011404574125,2.41685244658672,3.81625888981499,4.47251040351797,4.50617821182533,5.01596369388491,0.682575686553562
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lebanon,LBN,11.2859357173917,1.05496666868561,3.66572378375984,-0.525584634480268,1.34187161939805,3.83966927824922,3.42314982724471,3.2270982685183,6.67944461673696,2.68577930997583,1.54951500208618,9.31062252443103,9.06912826949362,10.2321555769571,7.97513555924181,0.867339877294654,2.54054178909927,3.81102241478652,2.45365957192232,0.581709756533684,1.58205455056178,0.782014000829008,-1.70217480748664,-7.15724706998392,-21.4642662752687
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lesotho,LSO,5.59703575933248,3.70360359587892,1.5376556395093,0.476025102065122,3.8755468142558,3.56158219085148,0.723835961487325,4.55977681130346,1.69237420642219,3.46612248144243,4.23009485409366,4.18791441799631,5.52202820126872,-1.25551462572604,5.26628065286225,4.61425223766247,6.33482170116899,1.79253144466578,1.7105440042256,3.12755772382955,3.58836459667835,-3.14194994562207,-1.22313731083291,-0.381431981522567,-9.61403701940095
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Liberia,LBR,..,..,..,..,..,2.92027296876954,3.76301828164667,-30.1451325892165,2.61984768599194,5.2812120714119,8.04390624754465,9.53527986916063,7.14568899817172,5.30053937704282,6.09982760205578,8.20076584046117,7.99381569313641,8.68728781639683,0.701393100287518,-0.0185649695590939,-1.5549586174878,2.45515592012239,1.15757512207355,-2.46729763532686,-2.98291628083938
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Libya,LBY,..,..,..,..,3.67921329264158,-1.76287816843826,-0.958849380743104,13.0160010757026,4.46162998215347,11.870728929385,6.50054722695921,6.35231699447935,2.66735578975754,-0.790141831553143,5.02128973900766,-62.0759195849001,123.139555198582,-13.5999999741829,-24.000000034478,-8.8620393625491,-2.79546888990187,26.6809026327981,15.1327998906632,2.53595347758677,-31.3000000487945
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Liechtenstein,LIE,6.90530179973636,7.22513485456875,7.76126283694691,10.4109232010236,3.22019308239609,-0.733092455297992,-0.993919947159299,-1.93756534125014,3.03917210306501,4.82807677743524,8.64496857267281,3.325963509369,1.79808847836411,-1.15748291975636,..,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lithuania,LTU,5.15846431747072,8.31092156187248,7.47575872433057,-1.14157115625557,3.69552542107776,6.52610890248806,6.75141457592376,10.565956988762,6.56949011753593,7.73236760360545,7.41412133545715,11.1074801410501,2.61442303328732,-14.8386083735986,1.65124065328366,6.03900816040344,3.8438647490634,3.55007284270485,3.53700987901611,2.02458395469182,2.51882827307178,4.28259695120761,3.99331032795327,4.57377173669815,-0.132431460828812
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Low & middle income,LMY,5.42920882405954,5.06389323950486,2.57813308843649,3.7308629172027,5.7886332276106,3.74883406945838,4.75698260101937,5.95906861226791,7.71312715813421,7.26077608047677,8.20470951258126,8.87320483537411,5.96624812287621,3.15822937870635,7.83513915460783,6.29597654026723,5.28741677065116,5.45466555037335,4.92305412902341,4.38451830042941,4.61416533735417,5.16860315891705,4.82855069107472,3.98919105876561,-1.35238877997953
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Low income,LIC,5.67049155798396,4.71416904412187,3.8362715226075,2.45381091363596,2.97066605019114,4.75121698251384,4.17938633077924,4.720197412109,6.06981440464733,6.56439374376608,5.81981915364769,6.13642580804002,5.49814183318971,3.99832773395239,6.93444326390853,0.760390097062654,-3.25656219618668,3.40562576604795,4.33992804329134,-0.54499933590472,2.18135717995209,3.12373344420614,3.51711836135706,4.39747025702705,0.613176249170607
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lower middle income,LMC,5.82925145766207,3.53123238676218,1.32838051514157,4.17818667037186,4.4311433349457,3.97057237633847,4.7901103431131,6.17290570458633,6.57738924242877,6.14568371709419,6.49983481393524,6.87954450458177,4.23610063512439,4.60030770314977,6.58997030207824,4.79899724193682,4.24146665541008,5.09827226195341,5.5299988523479,5.035454271894,5.93679851650455,5.17946090929165,4.61089363476297,3.56429057889682,-3.41583213319034
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Luxembourg,LUX,1.39807448266822,5.41983329431434,6.67451218969963,8.17518156276316,6.93813024939334,3.07435499929876,3.2254168997208,2.61937857939165,4.23189130735582,2.48287474811472,6.01671504402741,8.0986676066054,-0.30017619444267,-3.23895402683188,3.76041359255095,1.04429869455731,1.64990202978652,3.17179049916005,2.62308601577192,2.26978448419565,4.97819043681629,1.31718766293677,2.00437711983041,3.28380675586517,-1.7762402290181
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Macao SAR, China",MAC,-0.419072300223064,-0.279184681902407,-4.57113126207818,-2.35826604702686,5.74690230975131,2.88827424356717,8.91035876046793,11.6407617394947,26.6305767903683,8.0754477394778,13.3902520218536,14.4767291252914,3.39127516019173,1.27415254082723,25.1228226887003,21.6165878878251,9.24235287434405,10.7528069924555,-2.04831038847469,-21.5144113141449,-0.67894260033998,9.98319224383543,6.464613520943,-2.51198004420034,-54.011402150248
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Madagascar,MDG,2.15420447648967,3.69349261585776,3.91707459882808,4.69922704382388,4.45685893778607,5.98023576424708,-12.4079711022759,9.78489212136444,5.2570036214801,4.75584509662626,5.39850845004474,5.71056419690301,6.71263254227293,-3.97870861291571,0.619239746176873,1.57842705122621,3.01114811495027,2.30037623242904,3.33920311287621,3.13229807257076,3.99314606412389,3.93330759454741,3.19435651491895,4.41123213007131,-7.14061159103504
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malawi,MWI,7.31668151158588,3.79241909882988,3.89525363077536,3.04227809173938,1.57607783650164,-4.97496384751831,1.70000001447417,5.70563943754905,5.42049769323125,3.26872582730809,4.69999999167297,9.60000000432146,7.63973677475707,8.32811027641083,6.8740656330618,4.85405511080373,1.88579950695301,5.19999999707628,5.70000000410388,2.80000000006831,2.48404062523817,4.00003051707549,4.39168829609886,5.44818133617287,0.799998330902724
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malaysia,MYS,10.0027006861844,7.32274185035924,-7.35941518817556,6.13761201057692,8.85886816969386,0.517675319192861,5.39098830692797,5.7884992858875,6.78343772370305,5.33213916141486,5.5848470671515,6.29878592740947,4.83176988913097,-1.51352871598714,7.42484738326097,5.29391283414003,5.47345419253853,4.69372252557893,6.00672194558203,5.09153242155011,4.44978139761541,5.81272240983328,4.84305660969693,4.43947128759625,-5.64694483644712
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Maldives,MDV,7.85864692730055,8.39794082987038,7.49468302465522,6.1756558279581,3.84581039203469,-3.94363435410109,7.26838631331684,13.7500498204898,6.03375404861777,-13.1290534305083,26.1114935010553,7.71386727084705,9.48533266057873,-7.22884146529458,7.26512906840138,8.56673353050461,2.51738394219683,7.28107397899866,7.32962620344684,2.8845485296051,6.33830063626779,7.20991012345149,8.12312890817314,6.88368884556108,-33.499902099428
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mali,MLI,7.05578540412266,4.82902433934804,7.57166763990284,5.70094365419142,-0.0608349718131223,15.3762394579174,3.10630825205686,9.1190419953243,1.55999866053489,6.53477877481288,4.66218687758322,3.49361681253744,4.77314508142975,4.80632226697864,5.31393527895875,3.21313378044307,-0.83673463153076,2.29506828962617,7.08468388056527,6.17180002424978,5.85229919941415,5.30545608438166,4.74648432724561,4.75616080770808,-1.235450447077
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malta,MLT,3.7773357615833,5.25698014497532,5.12560123053601,4.71997488242206,19.6812700987474,-1.17469734835863,2.56526325306652,4.07406885026009,0.140268126603772,3.38359357574451,2.51014234470257,4.77470560007653,3.82635941564584,-1.13387346820646,5.54363938522218,0.467050856132303,4.11770729935166,5.47335569545271,7.63353811230073,9.60813281079976,4.09091742885326,8.11942528928094,5.17922479608157,5.53956633683224,-7.00112961514149
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Marshall Islands,MHL,-10.3029467706811,-6.44566279648672,-0.819393719602047,-1.25514281985839,1.35407910881,6.82608517234486,3.74145213225039,-1.61587590913923,0.949293705572046,2.35344276017338,-0.350859670819375,3.23040704944719,-6.17959078772648,3.18452571185072,6.66864105701465,-0.612309009476391,-2.29521041422858,4.01797969879676,-0.950334664984581,1.61392146153455,1.3132581227826,3.25055480880046,3.57475098191667,6.64466373729447,-2.20760540236407
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mauritania,MRT,5.81882663411955,-4.04469652454418,2.77780478428373,3.67317832322402,-3.91802587923293,-0.799493815789347,1.38148396199058,6.92826955106302,4.7327579245203,8.56628724906668,18.3331987597713,-1.96942275160761,-0.331079195278377,0.0978758719728035,2.62022952055378,4.17278328304418,4.47001318233693,4.15081318627171,4.27482327130284,5.37633923694936,1.26090922448303,6.27054569386574,4.52674622501065,5.75993058973705,-1.76332179417277
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mauritius,MUS,5.58784389949156,5.68747744422677,6.07194016138837,2.61093231872474,8.2027917834951,3.34754071072776,1.61491864461934,5.92544548864666,4.33001987203438,1.77754303693473,4.86554459693038,5.72701614717526,5.38696255761855,3.31507698962471,4.37720322681258,4.07753807617581,3.49611835979293,3.36040609817579,3.74457577745544,3.5530717035885,3.83793265409193,3.81415210844426,3.75967722730337,3.01237590269628,-14.8946875651821
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mexico,MEX,6.77325869445046,6.84685227862427,5.16392516795146,2.75355424748236,4.94245371467422,-0.404390126692846,-0.0398444814685348,1.4463826837036,3.92059081028791,2.30780706591736,4.49507789421408,2.29144571429802,1.14358458719401,-5.28574413681751,5.11811814321163,3.66300792950094,3.64232267941347,1.35409196151679,2.84977325490688,3.29315152833387,2.63053242455089,2.11312913549695,2.19499472522698,-0.176599456271802,-8.30903465889521
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Micronesia, Fed. Sts.",FSM,-3.18237151897384,-6.0609374365163,2.8505158599975,1.37443838961255,4.83390378617111,2.16760244050491,0.546997672499344,1.57211506743108,-3.08015304747474,2.04186716395544,-0.0810552934164832,-1.83618529402398,-2.40849258666222,1.09309924105246,2.25938995585932,3.18857475473928,-1.86681975475544,-3.67976779073483,-2.30577574529325,4.62188400404939,0.900180416516932,2.68218594445551,0.211653600126766,1.17479922829746,-1.76541515225117
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Middle East & North Africa,MEA,4.88915254039351,3.54770795726209,4.61480654468205,1.83946934841994,6.79010455430668,1.2821124299893,1.37995705879919,4.9512504224092,7.97086140525671,4.94725215672895,5.83442348082129,5.20208116576855,4.75245267331177,0.80122971571997,5.04894413293091,3.93831597934968,3.4512968829841,2.73381442431911,2.94785431077622,2.37662532589363,4.58113555017326,1.65932292187179,1.47539906758169,1.17537353695971,-4.00767051820546
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Middle East & North Africa (excluding high income),MNA,6.12224659388249,3.61585039039379,6.77243163311164,4.22979696748158,6.09796304210973,2.3813373065785,2.92400794791786,1.96241250868839,7.92838030150067,4.35347522826095,5.1084803147146,6.09865419612005,3.99247823841284,2.98905034710589,5.28874584449485,-0.492476866836341,1.8595544542565,1.4482889487975,1.98730121476514,0.659839068738123,6.71422054872393,2.81672059902931,0.599138759396695,0.556792432092948,-3.48791476594177
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Middle East & North Africa (IDA & IBRD),TMN,6.16443227312639,3.52527225365604,6.70378431670009,4.19039488636115,6.23983056581379,2.4787638645619,3.0376671753789,1.88692256462271,7.83028346708858,4.29850089158066,5.16010366236334,6.1170466315963,3.96571969317397,2.9439598794975,5.28459894728466,-0.57853973886175,1.81972857860325,1.41645381013187,2.0089579996696,0.629588265127623,6.69231927375581,2.83124205755274,0.592702743538595,0.548480373177568,-3.40415585372752
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Middle income,MIC,5.42466135823156,5.0704998756914,2.5544528752669,3.75519954074686,5.84148729200076,3.73034293645932,4.76774233527004,5.98276591645531,7.74418621149047,7.27373335617918,8.2487906806417,8.92265507162344,5.97448987129927,3.14258062247028,7.85205587749476,6.39906044847622,5.43809116564304,5.48782090349249,4.93238286581028,4.46293450031587,4.65100991935925,5.19884161800883,4.84756092973646,3.98334783149137,-1.37966130484433
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Moldova,MDA,-5.87706020516869,1.64706450310676,-6.54219202309288,-3.36825452918943,2.10771604754427,6.10000041286263,7.79999964149971,6.6000000377682,7.39999968991071,7.50000013866914,4.79999985009476,3.00000023969456,7.80000014465953,-6.00000028938908,7.10000008379275,5.81816640453509,-0.589734125919819,9.0438654824315,4.99962566891807,-0.338235324459944,4.40888672378215,4.69079339018722,4.30147774180656,3.68340426071718,-6.96904715700302
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Monaco,MCO,1.11073000156863,2.2372487537137,3.50326658904474,3.30054283439939,3.9102292257835,2.18773253580883,1.02649507922116,1.08753659638623,2.4704844477783,1.89541528131782,5.80393653563056,14.4288990234727,0.666834793181863,-11.3000006173509,2.09999989913061,7,1.000000923315,9.59999846418893,7.20000071732574,4.89999916940167,3.50000139074966,-3.40000080981493,6.10000047479942,7.5,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mongolia,MNG,2.2350938435935,3.89671358349007,3.33993659986372,3.0703690103924,1.1460621368384,2.95271054370671,4.73297846536272,7.00463457450873,10.6254059599172,7.25366544049673,8.55623480942759,10.2480163590427,8.90036794639235,-1.26859894051873,6.36516168485753,17.2907775836891,12.3198198484837,11.648916189886,7.88522548151936,2.37983580688504,1.48978448504865,5.63687638962695,7.7448806201857,5.60224421870959,-4.55775197337685
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Montenegro,MNE,..,..,4.90000671330209,-9.40000140664891,3.10000018370357,1.09984271867476,1.90393392048742,2.48265936070959,4.42605295805214,4.18060152722215,8.56641950822814,6.81015012526991,7.22275259212526,-5.79509699477244,2.73433108233829,3.22845102061061,-2.72379077130623,3.54897991245058,1.78369858106701,3.39038139712073,2.94928032097511,4.71646527572034,5.0778888113381,4.06294499167197,-15.3068937570407
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Morocco,MAR,12.3728762760077,-1.56070235606454,7.23855268965383,1.08133256173805,1.91287298063767,7.31996745420717,3.12144965600538,5.96116215478284,4.79701836216324,3.29163968433596,7.57463164458541,3.53159415154489,5.92327768597593,4.24375732083367,3.8157179167666,5.24569729729485,3.00996126221978,4.53542420003856,2.66949392694423,4.53637816806425,1.05985639008179,4.25460327324099,3.148502655914,2.60793549462446,-6.29325315954672
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mozambique,MOZ,11.202519603498,11.3010686482089,9.93125194938349,11.6985237159012,1.18030078891616,12.086874401641,9.29105188520596,6.87853287195776,7.91640783637942,6.6459082805729,9.69437409174286,7.7297462424838,7.31775532393037,6.31819723248903,6.50235311519791,7.41738431559391,7.25843925258778,6.96360713487071,7.39851279713864,6.72327878035819,3.82421431921188,3.74131759312564,3.44381383971462,2.31460601020051,-1.23390571070034
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Myanmar,MMR,6.68690034270494,6.03480422763572,5.76184722153519,8.47803411853066,12.4181916439701,12.467730036355,11.7030456216295,12.9863248927478,13.6952873424291,13.5669420090622,13.3068693081105,12.500486293846,11.0742676521076,10.4098444032136,10.0692860939974,7.52005722712117,6.48575400447614,7.89866947823452,8.19966375035955,3.27727941709148,10.5077807806384,5.75006450029507,6.404977325147,6.7504601462238,3.17377440041078
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Namibia,NAM,3.19132430111469,4.22010030384476,3.29158562064818,3.36927842445498,3.49218336365178,1.17794869467917,4.7886612188211,4.23979429582137,12.2695481036769,2.52926265819022,7.07317531845825,5.37404415167634,2.64981203780268,0.295970914001089,6.03924947955858,5.09133813864338,5.0616820696264,5.61471962254485,6.09251915977956,4.26417453763675,0.0337944502063294,-1.02725082701774,1.05994347072928,-0.888099159557285,-8.50014903765293
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nauru,NRU,..,..,..,..,..,..,..,..,..,-3.03030303030303,9.375,-22.8571428571428,22.2222222222222,9.09090909090908,11.1111111111111,10,11.3636363636364,30.6122448979592,26.5625,3.7037037037037,3.57142857142858,-5.74712643678161,6.09756097560977,0,1.14942528735634
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nepal,NPL,5.32828417450959,5.04861253590234,3.01638948168555,4.41257327097166,6.19999998759799,4.79989214880139,0.120143175249481,3.94503776730686,4.68260324535139,3.47918104631142,3.36461478807092,3.41156027569261,6.10463914231725,4.53307872039306,4.81641465022406,3.4218282408752,4.43849350450829,3.52515317129149,6.01148284250441,3.97605327162971,0.433113719381524,8.97727935643466,7.62237610539864,6.65705542802834,-2.08837869543885
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Netherlands,NLD,3.49874212057929,4.3290534045255,4.66391716015247,5.03404815181835,4.1956424978691,2.32695508699258,0.21727359494956,0.155645898017013,1.98494571422152,2.05087610813881,3.46098895411502,3.77284252073882,2.17032485133603,-3.66688393735825,1.34273933636553,1.55118931244651,-1.03035399148436,-0.130175288449919,1.42339539510084,1.95916972105708,2.19171371926123,2.91090251315005,2.36091509478513,1.95558841574046,-3.79863599268334
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,New Caledonia,NCL,0.449879083505621,2.00715233042861,-3.20027552726621,0.900172519173495,2.10010882688805,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,New Zealand,NZL,3.61689677575501,2.04974744697677,0.797407034069721,5.45089779592523,2.9050229876697,3.4648466619968,4.67440183262522,4.54980201026251,4.02813943519369,3.32114411260689,2.88093784352137,3.02751055535168,-1.11504132366444,-0.135169931041062,1.52799413545586,2.25673692141848,2.24064086979132,2.69578385886643,3.81383101625926,3.70737581770793,3.73007989347536,3.61328155307372,3.20574787992723,1.63393261347822,1.86285153314982
